broker_id,broker_name,broker_created_date,corporation_id,corporation_name,corporation_comments,client_id,client_name,client_address,transaction_id,transaction_date,investment_amount
24,Nordic Capital Group 24,1999-03-14,305,TechLogix Corp 5,Risk profile: Low,803,Investor D3,"148 Financial Way, Tower 4",13267,2025-06-30,13768.18
85,Wall Street Assets Group 85,2007-02-16,375,HeavyIndustries Corp 75,Risk profile: Low,840,Investor O40,"838 Financial Way, Tower 1",13268,2025-12-10,30899.67
70,Apex Securities Group 70,2017-03-01,357,BioGen Corp 57,Risk profile: High,896,Investor S96,"613 Financial Way, Tower 1",13269,2025-05-12,10968.38
99,Prime Brokers Group 99,1998-11-02,395,HeavyIndustries Corp 95,Risk profile: Low,850,Investor Y50,"791 Financial Way, Tower 5",13270,2025-06-03,11134.86
4,Wall Street Assets Group 4,2015-05-01,314,HeavyIndustries Corp 14,Risk profile: Medium,879,Investor B79,"945 Financial Way, Tower 2",13271,2025-02-05,45834.58
64,Prime Brokers Group 64,2012-01-07,333,SoftSystems Corp 33,Risk profile: High,899,Investor V99,"227 Financial Way, Tower 3",13272,2025-07-01,38156.46
42,Apex Securities Group 42,2022-05-01,394,SoftSystems Corp 94,Risk profile: High,857,Investor F57,"793 Financial Way, Tower 3",13273,2025-01-02,12723.84
11,Prime Brokers Group 11,2011-08-27,326,HeavyIndustries Corp 26,Risk profile: High,837,Investor L37,"696 Financial Way, Tower 5",13274,2025-05-12,40204.72
3,Prime Brokers Group 3,1997-07-28,345,TechLogix Corp 45,Risk profile: Low,831,Investor F31,"372 Financial Way, Tower 2",13275,2025-07-27,6931.82
59,Nordic Capital Group 59,2003-06-19,393,BioGen Corp 93,Risk profile: High,840,Investor O40,"838 Financial Way, Tower 1",13276,2025-03-24,27354.07
41,Wall Street Assets Group 41,1999-01-03,381,SoftSystems Corp 81,Risk profile: Medium,845,Investor T45,"737 Financial Way, Tower 3",13277,2025-04-07,2740.57
3,Prime Brokers Group 3,1997-07-28,330,SoftSystems Corp 30,Risk profile: High,812,Investor M12,"978 Financial Way, Tower 2",13278,2025-10-22,30396.9
13,Global Investments Group 13,1999-06-17,349,SoftSystems Corp 49,Risk profile: High,869,Investor R69,"718 Financial Way, Tower 2",13279,2025-01-31,25264.29
18,Nordic Capital Group 18,2019-04-07,316,TechLogix Corp 16,Risk profile: High,885,Investor H85,"847 Financial Way, Tower 2",13280,2025-11-05,45797.73
83,Prime Brokers Group 83,1994-07-24,361,RetailFlow Corp 61,Risk profile: Low,842,Investor Q42,"226 Financial Way, Tower 3",13281,2025-08-28,44314.3
85,Wall Street Assets Group 85,2007-02-16,317,TechLogix Corp 17,Risk profile: High,881,Investor D81,"498 Financial Way, Tower 2",13282,2025-04-03,9757.48
31,Apex Securities Group 31,2010-02-25,312,SoftSystems Corp 12,Risk profile: Medium,822,Investor W22,"451 Financial Way, Tower 5",13283,2025-04-19,21711.67
41,Wall Street Assets Group 41,1999-01-03,374,GreenEnergy Corp 74,Risk profile: High,895,Investor R95,"963 Financial Way, Tower 3",13284,2025-02-19,5404.41
20,Apex Securities Group 20,2010-12-24,302,RetailFlow Corp 2,Risk profile: High,896,Investor S96,"613 Financial Way, Tower 1",13285,2025-08-20,32125.53
30,Prime Brokers Group 30,2003-05-29,380,HeavyIndustries Corp 80,Risk profile: Medium,853,Investor B53,"962 Financial Way, Tower 2",13286,2025-11-18,20741.53
42,Apex Securities Group 42,2022-05-01,394,SoftSystems Corp 94,Risk profile: High,867,Investor P67,"737 Financial Way, Tower 3",13287,2025-10-02,5804.59
88,Wall Street Assets Group 88,2015-02-21,377,SoftSystems Corp 77,Risk profile: Low,846,Investor U46,"615 Financial Way, Tower 1",13288,2025-10-24,49856.49
17,Wall Street Assets Group 17,1990-07-18,383,SoftSystems Corp 83,Risk profile: Medium,827,Investor B27,"316 Financial Way, Tower 3",13289,2025-05-01,8126.13
85,Wall Street Assets Group 85,2007-02-16,375,HeavyIndustries Corp 75,Risk profile: Low,806,Investor G6,"798 Financial Way, Tower 1",13290,2025-06-20,46472.94
24,Nordic Capital Group 24,1999-03-14,369,RetailFlow Corp 69,Risk profile: High,813,Investor N13,"649 Financial Way, Tower 4",13291,2025-02-01,13951.24
50,Apex Securities Group 50,2014-10-01,372,HeavyIndustries Corp 72,Risk profile: Medium,894,Investor Q94,"791 Financial Way, Tower 3",13292,2025-05-26,29603.53
86,Wall Street Assets Group 86,1998-09-15,336,BioGen Corp 36,Risk profile: High,821,Investor V21,"32 Financial Way, Tower 4",13293,2025-09-10,40628.04
65,Prime Brokers Group 65,2001-12-16,397,GreenEnergy Corp 97,Risk profile: High,848,Investor W48,"369 Financial Way, Tower 1",13294,2025-02-10,39562.56
92,Prime Brokers Group 92,1992-04-24,311,BioGen Corp 11,Risk profile: Low,804,Investor E4,"755 Financial Way, Tower 4",13295,2025-08-08,29815.8
87,Wall Street Assets Group 87,2021-11-29,371,GreenEnergy Corp 71,Risk profile: High,896,Investor S96,"613 Financial Way, Tower 1",13296,2025-09-02,24797.45
64,Prime Brokers Group 64,2012-01-07,333,SoftSystems Corp 33,Risk profile: High,856,Investor E56,"818 Financial Way, Tower 4",13297,2025-10-13,20094.56
33,Wall Street Assets Group 33,2022-06-10,386,TechLogix Corp 86,Risk profile: High,826,Investor A26,"756 Financial Way, Tower 4",13298,2025-06-04,42004.58
24,Nordic Capital Group 24,1999-03-14,388,RetailFlow Corp 88,Risk profile: Medium,831,Investor F31,"372 Financial Way, Tower 2",13299,2025-12-23,2102.08
40,Global Investments Group 40,2006-11-23,378,RetailFlow Corp 78,Risk profile: Low,830,Investor E30,"505 Financial Way, Tower 1",13300,2025-07-22,8679.04
64,Prime Brokers Group 64,2012-01-07,333,SoftSystems Corp 33,Risk profile: High,894,Investor Q94,"791 Financial Way, Tower 3",13301,2026-01-01,14991.2
40,Global Investments Group 40,2006-11-23,378,RetailFlow Corp 78,Risk profile: Low,824,Investor Y24,"94 Financial Way, Tower 5",13302,2025-01-09,27614.33
29,Prime Brokers Group 29,2018-01-22,367,SoftSystems Corp 67,Risk profile: Low,869,Investor R69,"718 Financial Way, Tower 2",13303,2025-08-23,22964.52
29,Prime Brokers Group 29,2018-01-22,367,SoftSystems Corp 67,Risk profile: Low,891,Investor N91,"383 Financial Way, Tower 4",13304,2025-09-18,32393.37
41,Wall Street Assets Group 41,1999-01-03,329,HeavyIndustries Corp 29,Risk profile: High,819,Investor T19,"238 Financial Way, Tower 3",13305,2025-05-24,46624.31
15,Global Investments Group 15,2021-06-23,389,SoftSystems Corp 89,Risk profile: High,867,Investor P67,"737 Financial Way, Tower 3",13306,2025-10-31,4924.11
97,Apex Securities Group 97,2013-01-25,347,GreenEnergy Corp 47,Risk profile: High,890,Investor M90,"281 Financial Way, Tower 3",13307,2025-06-06,49112.24
87,Wall Street Assets Group 87,2021-11-29,327,BioGen Corp 27,Risk profile: High,838,Investor M38,"276 Financial Way, Tower 2",13308,2025-09-24,31129.92
62,Apex Securities Group 62,2002-09-27,382,RetailFlow Corp 82,Risk profile: High,861,Investor J61,"701 Financial Way, Tower 3",13309,2025-03-23,13151.55
93,Nordic Capital Group 93,2007-11-07,390,TechLogix Corp 90,Risk profile: High,892,Investor O92,"90 Financial Way, Tower 2",13310,2025-04-06,12853.54
42,Apex Securities Group 42,2022-05-01,394,SoftSystems Corp 94,Risk profile: High,819,Investor T19,"238 Financial Way, Tower 3",13311,2025-07-08,17162.0
50,Apex Securities Group 50,2014-10-01,372,HeavyIndustries Corp 72,Risk profile: Medium,802,Investor C2,"242 Financial Way, Tower 2",13312,2025-01-10,8039.31
40,Global Investments Group 40,2006-11-23,378,RetailFlow Corp 78,Risk profile: Low,878,Investor A78,"371 Financial Way, Tower 3",13313,2025-05-09,5576.66
71,Global Investments Group 71,1996-10-09,391,BioGen Corp 91,Risk profile: Low,853,Investor B53,"962 Financial Way, Tower 2",13314,2025-08-08,20320.82
95,Prime Brokers Group 95,2008-02-11,328,BioGen Corp 28,Risk profile: Medium,814,Investor O14,"372 Financial Way, Tower 2",13315,2025-08-06,43601.82
26,Prime Brokers Group 26,2013-08-06,303,GreenEnergy Corp 3,Risk profile: Low,831,Investor F31,"372 Financial Way, Tower 2",13316,2025-05-17,34286.27
48,Prime Brokers Group 48,2020-02-03,331,RetailFlow Corp 31,Risk profile: Medium,852,Investor A52,"525 Financial Way, Tower 1",13317,2025-02-16,16703.08
22,Nordic Capital Group 22,1991-10-29,334,HeavyIndustries Corp 34,Risk profile: Medium,805,Investor F5,"908 Financial Way, Tower 3",13318,2025-10-25,47194.4
54,Wall Street Assets Group 54,2007-09-13,301,GreenEnergy Corp 1,Risk profile: High,848,Investor W48,"369 Financial Way, Tower 1",13319,2025-05-21,45697.44
95,Prime Brokers Group 95,2008-02-11,328,BioGen Corp 28,Risk profile: Medium,860,Investor I60,"833 Financial Way, Tower 4",13320,2025-04-15,17417.29
3,Prime Brokers Group 3,1997-07-28,345,TechLogix Corp 45,Risk profile: Low,841,Investor P41,"24 Financial Way, Tower 3",13321,2025-09-28,20807.44
48,Prime Brokers Group 48,2020-02-03,331,RetailFlow Corp 31,Risk profile: Medium,842,Investor Q42,"226 Financial Way, Tower 3",13322,2025-10-26,25661.82
65,Prime Brokers Group 65,2001-12-16,306,TechLogix Corp 6,Risk profile: Medium,847,Investor V47,"312 Financial Way, Tower 1",13323,2025-09-03,26011.34
18,Nordic Capital Group 18,2019-04-07,359,HeavyIndustries Corp 59,Risk profile: Low,801,Investor B1,"567 Financial Way, Tower 4",13324,2025-08-20,24916.99
72,Prime Brokers Group 72,1992-10-04,376,TechLogix Corp 76,Risk profile: High,867,Investor P67,"737 Financial Way, Tower 3",13325,2025-10-07,17555.32
88,Wall Street Assets Group 88,2015-02-21,377,SoftSystems Corp 77,Risk profile: Low,875,Investor X75,"790 Financial Way, Tower 5",13326,2025-05-19,33279.16
44,Wall Street Assets Group 44,2003-05-31,341,HeavyIndustries Corp 41,Risk profile: Medium,834,Investor I34,"270 Financial Way, Tower 5",13327,2025-11-17,36285.81
40,Global Investments Group 40,2006-11-23,320,SoftSystems Corp 20,Risk profile: Medium,868,Investor Q68,"871 Financial Way, Tower 1",13328,2025-06-03,24500.3
71,Global Investments Group 71,1996-10-09,342,RetailFlow Corp 42,Risk profile: High,868,Investor Q68,"871 Financial Way, Tower 1",13329,2025-07-10,46750.35
29,Prime Brokers Group 29,2018-01-22,396,TechLogix Corp 96,Risk profile: Medium,824,Investor Y24,"94 Financial Way, Tower 5",13330,2025-02-23,38018.99
59,Nordic Capital Group 59,2003-06-19,360,BioGen Corp 60,Risk profile: Low,845,Investor T45,"737 Financial Way, Tower 3",13331,2025-08-31,39378.28
11,Prime Brokers Group 11,2011-08-27,326,HeavyIndustries Corp 26,Risk profile: High,890,Investor M90,"281 Financial Way, Tower 3",13332,2025-07-25,14396.49
62,Apex Securities Group 62,2002-09-27,382,RetailFlow Corp 82,Risk profile: High,853,Investor B53,"962 Financial Way, Tower 2",13333,2025-07-12,44928.19
41,Wall Street Assets Group 41,1999-01-03,381,SoftSystems Corp 81,Risk profile: Medium,807,Investor H7,"563 Financial Way, Tower 5",13334,2025-12-19,30421.52
20,Apex Securities Group 20,2010-12-24,302,RetailFlow Corp 2,Risk profile: High,878,Investor A78,"371 Financial Way, Tower 3",13335,2025-09-26,21253.95
13,Global Investments Group 13,1999-06-17,349,SoftSystems Corp 49,Risk profile: High,809,Investor J9,"879 Financial Way, Tower 2",13336,2025-11-28,13855.19
89,Global Investments Group 89,1992-06-08,400,GreenEnergy Corp 100,Risk profile: Medium,853,Investor B53,"962 Financial Way, Tower 2",13337,2025-08-24,15158.21
15,Global Investments Group 15,2021-06-23,389,SoftSystems Corp 89,Risk profile: High,882,Investor E82,"270 Financial Way, Tower 3",13338,2025-07-19,28329.26
90,Global Investments Group 90,2015-10-15,364,RetailFlow Corp 64,Risk profile: Medium,814,Investor O14,"372 Financial Way, Tower 2",13339,2025-05-04,8879.16
62,Apex Securities Group 62,2002-09-27,362,BioGen Corp 62,Risk profile: Medium,879,Investor B79,"945 Financial Way, Tower 2",13340,2025-08-17,13715.09
88,Wall Street Assets Group 88,2015-02-21,377,SoftSystems Corp 77,Risk profile: Low,860,Investor I60,"833 Financial Way, Tower 4",13341,2025-08-11,46546.76
30,Prime Brokers Group 30,2003-05-29,380,HeavyIndustries Corp 80,Risk profile: Medium,816,Investor Q16,"710 Financial Way, Tower 1",13342,2025-09-16,30373.87
82,Wall Street Assets Group 82,2001-06-13,373,TechLogix Corp 73,Risk profile: High,830,Investor E30,"505 Financial Way, Tower 1",13343,2025-08-15,43444.78
24,Nordic Capital Group 24,1999-03-14,305,TechLogix Corp 5,Risk profile: Low,899,Investor V99,"227 Financial Way, Tower 3",13344,2025-05-07,27881.78
49,Prime Brokers Group 49,2003-10-05,387,BioGen Corp 87,Risk profile: Medium,879,Investor B79,"945 Financial Way, Tower 2",13345,2025-03-01,7232.42
88,Wall Street Assets Group 88,2015-02-21,377,SoftSystems Corp 77,Risk profile: Low,822,Investor W22,"451 Financial Way, Tower 5",13346,2025-04-11,9984.24
65,Prime Brokers Group 65,2001-12-16,337,TechLogix Corp 37,Risk profile: High,863,Investor L63,"487 Financial Way, Tower 4",13347,2025-03-06,48863.31
70,Apex Securities Group 70,2017-03-01,358,RetailFlow Corp 58,Risk profile: Low,873,Investor V73,"59 Financial Way, Tower 3",13348,2025-07-31,46956.98
50,Apex Securities Group 50,2014-10-01,372,HeavyIndustries Corp 72,Risk profile: Medium,858,Investor G58,"582 Financial Way, Tower 3",13349,2025-10-05,20684.43
24,Nordic Capital Group 24,1999-03-14,369,RetailFlow Corp 69,Risk profile: High,863,Investor L63,"487 Financial Way, Tower 4",13350,2025-10-08,11636.2
64,Prime Brokers Group 64,2012-01-07,333,SoftSystems Corp 33,Risk profile: High,873,Investor V73,"59 Financial Way, Tower 3",13351,2025-12-28,21033.18
88,Wall Street Assets Group 88,2015-02-21,339,HeavyIndustries Corp 39,Risk profile: High,855,Investor D55,"647 Financial Way, Tower 4",13352,2025-07-29,46446.47
19,Global Investments Group 19,2021-03-28,338,BioGen Corp 38,Risk profile: Medium,861,Investor J61,"701 Financial Way, Tower 3",13353,2025-10-02,45255.6
17,Wall Street Assets Group 17,1990-07-18,353,TechLogix Corp 53,Risk profile: Low,825,Investor Z25,"280 Financial Way, Tower 5",13354,2025-11-22,22867.57
65,Prime Brokers Group 65,2001-12-16,397,GreenEnergy Corp 97,Risk profile: High,837,Investor L37,"696 Financial Way, Tower 5",13355,2025-01-06,26106.03
44,Wall Street Assets Group 44,2003-05-31,341,HeavyIndustries Corp 41,Risk profile: Medium,855,Investor D55,"647 Financial Way, Tower 4",13356,2025-10-17,25282.7
85,Wall Street Assets Group 85,2007-02-16,375,HeavyIndustries Corp 75,Risk profile: Low,878,Investor A78,"371 Financial Way, Tower 3",13357,2025-06-02,35040.08
12,Prime Brokers Group 12,1998-04-07,315,SoftSystems Corp 15,Risk profile: Medium,879,Investor B79,"945 Financial Way, Tower 2",13358,2025-04-14,11376.47
86,Wall Street Assets Group 86,1998-09-15,336,BioGen Corp 36,Risk profile: High,851,Investor Z51,"521 Financial Way, Tower 2",13359,2025-10-17,7513.38
24,Nordic Capital Group 24,1999-03-14,305,TechLogix Corp 5,Risk profile: Low,815,Investor P15,"601 Financial Way, Tower 4",13360,2025-01-10,12770.97
33,Wall Street Assets Group 33,2022-06-10,319,TechLogix Corp 19,Risk profile: High,871,Investor T71,"907 Financial Way, Tower 3",13361,2025-12-03,2531.41
42,Apex Securities Group 42,2022-05-01,394,SoftSystems Corp 94,Risk profile: High,807,Investor H7,"563 Financial Way, Tower 5",13362,2025-10-30,5756.83
3,Prime Brokers Group 3,1997-07-28,330,SoftSystems Corp 30,Risk profile: High,817,Investor R17,"509 Financial Way, Tower 3",13363,2025-04-24,30404.07
83,Prime Brokers Group 83,1994-07-24,361,RetailFlow Corp 61,Risk profile: Low,857,Investor F57,"793 Financial Way, Tower 3",13364,2025-03-21,42287.96
93,Nordic Capital Group 93,2007-11-07,390,TechLogix Corp 90,Risk profile: High,881,Investor D81,"498 Financial Way, Tower 2",13365,2025-02-19,48557.86
71,Global Investments Group 71,1996-10-09,342,RetailFlow Corp 42,Risk profile: High,896,Investor S96,"613 Financial Way, Tower 1",13366,2025-03-22,46956.37
29,Prime Brokers Group 29,2018-01-22,367,SoftSystems Corp 67,Risk profile: Low,854,Investor C54,"594 Financial Way, Tower 5",13367,2025-07-14,7785.51
64,Prime Brokers Group 64,2012-01-07,340,BioGen Corp 40,Risk profile: High,855,Investor D55,"647 Financial Way, Tower 4",13368,2025-09-19,19102.96
19,Global Investments Group 19,2021-03-28,355,BioGen Corp 55,Risk profile: Medium,899,Investor V99,"227 Financial Way, Tower 3",13369,2025-06-23,42275.09
89,Global Investments Group 89,1992-06-08,400,GreenEnergy Corp 100,Risk profile: Medium,831,Investor F31,"372 Financial Way, Tower 2",13370,2025-04-04,49171.8
68,Nordic Capital Group 68,1991-08-04,321,RetailFlow Corp 21,Risk profile: High,855,Investor D55,"647 Financial Way, Tower 4",13371,2025-08-17,22226.92
60,Global Investments Group 60,2003-02-01,363,RetailFlow Corp 63,Risk profile: Medium,815,Investor P15,"601 Financial Way, Tower 4",13372,2025-11-03,11595.21
40,Global Investments Group 40,2006-11-23,378,RetailFlow Corp 78,Risk profile: Low,837,Investor L37,"696 Financial Way, Tower 5",13373,2025-04-21,25957.6
86,Wall Street Assets Group 86,1998-09-15,332,HeavyIndustries Corp 32,Risk profile: Medium,841,Investor P41,"24 Financial Way, Tower 3",13374,2025-05-25,47374.64
34,Prime Brokers Group 34,2010-08-31,313,RetailFlow Corp 13,Risk profile: Low,842,Investor Q42,"226 Financial Way, Tower 3",13375,2025-12-07,7665.56
3,Prime Brokers Group 3,1997-07-28,345,TechLogix Corp 45,Risk profile: Low,817,Investor R17,"509 Financial Way, Tower 3",13376,2025-12-20,39776.34
19,Global Investments Group 19,2021-03-28,338,BioGen Corp 38,Risk profile: Medium,862,Investor K62,"7 Financial Way, Tower 1",13377,2025-10-16,11404.91
65,Prime Brokers Group 65,2001-12-16,306,TechLogix Corp 6,Risk profile: Medium,864,Investor M64,"892 Financial Way, Tower 2",13378,2025-05-11,48483.3
40,Global Investments Group 40,2006-11-23,378,RetailFlow Corp 78,Risk profile: Low,851,Investor Z51,"521 Financial Way, Tower 2",13379,2025-05-21,28191.17
2,Prime Brokers Group 2,2013-04-06,322,SoftSystems Corp 22,Risk profile: Low,872,Investor U72,"192 Financial Way, Tower 4",13380,2025-03-13,2971.2
17,Wall Street Assets Group 17,1990-07-18,383,SoftSystems Corp 83,Risk profile: Medium,874,Investor W74,"173 Financial Way, Tower 1",13381,2025-03-31,8681.41
82,Wall Street Assets Group 82,2001-06-13,323,SoftSystems Corp 23,Risk profile: Medium,831,Investor F31,"372 Financial Way, Tower 2",13382,2025-09-22,4770.9
2,Prime Brokers Group 2,2013-04-06,379,SoftSystems Corp 79,Risk profile: Medium,900,Investor W100,"386 Financial Way, Tower 1",13383,2025-06-10,7939.71
24,Nordic Capital Group 24,1999-03-14,388,RetailFlow Corp 88,Risk profile: Medium,868,Investor Q68,"871 Financial Way, Tower 1",13384,2025-03-27,20457.07
95,Prime Brokers Group 95,2008-02-11,328,BioGen Corp 28,Risk profile: Medium,805,Investor F5,"908 Financial Way, Tower 3",13385,2025-09-19,25572.48
85,Wall Street Assets Group 85,2007-02-16,375,HeavyIndustries Corp 75,Risk profile: Low,900,Investor W100,"386 Financial Way, Tower 1",13386,2025-04-19,21075.49
87,Wall Street Assets Group 87,2021-11-29,327,BioGen Corp 27,Risk profile: High,873,Investor V73,"59 Financial Way, Tower 3",13387,2025-12-11,3993.29
56,Nordic Capital Group 56,1992-07-12,335,BioGen Corp 35,Risk profile: High,900,Investor W100,"386 Financial Way, Tower 1",13388,2025-12-18,3031.96
70,Apex Securities Group 70,2017-03-01,357,BioGen Corp 57,Risk profile: High,829,Investor D29,"64 Financial Way, Tower 2",13389,2025-01-24,22093.24
15,Global Investments Group 15,2021-06-23,389,SoftSystems Corp 89,Risk profile: High,855,Investor D55,"647 Financial Way, Tower 4",13390,2025-11-04,42969.1
